/fields=id,latitude,longitude,date_time,cruise,aqua_filename,aqua_es_error,aqua_pixel_total,aqua_tdiff,aqua_solz,aqua_senz,aqua_cv,aqua_windspeed,aqua_rrs412,aqua_rrs443,aqua_rrs488,aqua_rrs531,aqua_rrs547,aqua_rrs555,aqua_rrs667,aqua_rrs678,insitu_rrs412,insitu_rrs443,insitu_rrs488,insitu_rrs531,insitu_rrs547,insitu_rrs555,insitu_rrs667,insitu_rrs678,insitu_data_source
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,unitless
/end_header
594406,20.81789300,-157.20182200,2014-06-20 22:31:19,moby255,A2014171231500.L2_LAC.R0000031837_20N_20N_157W_157W.hdf_OCVAL.nc_13882_594406_B5.tgz,0.00000000,25,2840,11.47,55.96,0.047,6.097,0.01182700,0.00922500,0.00593800,0.00189900,0.00134000,0.00108600,-0.00002400,-0.00004700,0.01218691,0.00933333,0.00622004,0.00209326,0.00146231,0.00133057,0.00010244,0.00010092,moby
594424,20.81573800,-157.20166000,2014-06-21 23:36:01,moby255,A2014173000000.L2_LAC.R0000031837_20N_20N_157W_157W.hdf_OCVAL.nc_13882_594424_B5.tgz,0.00000000,25,1524,21.15,20.74,0.008,4.706,0.01308600,0.00987800,0.00634300,0.00213700,0.00151900,0.00125100,-0.00000500,-0.00001700,0.01258845,0.00957850,0.00612437,0.00215072,0.00150644,0.00137226,0.00011070,0.00010981,moby
594466,20.82213700,-157.18262200,2014-06-26 22:30:25,moby255,A2014178001500.L2_LAC.R0000031837_13882_594466.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6560,25.13,50.20,0.023,6.173,0.01297200,0.00953800,0.00624500,0.00216600,0.00159300,0.00133200,0.00012500,0.00008300,0.01113557,0.00848260,0.00586993,0.00201139,0.00139317,0.00126262,0.00007689,0.00007836,moby
594478,20.82100000,-157.18068500,2014-06-28 23:35:28,moby255,A2014180000500.L2_LAC.R0000031837_20N_20N_157W_157W.hdf_OCVAL.nc_13882_594478_B5.tgz,0.00000000,25,1923,22.22,32.65,0.009,2.238,0.01351800,0.01005000,0.00650100,0.00231300,0.00173400,0.00145300,0.00013700,0.00013500,0.01216473,0.00910794,0.00581306,0.00202228,0.00141522,0.00128793,0.00009246,0.00009354,moby
594538,20.80814200,-157.18633800,2014-07-12 23:36:06,moby255,A2014194001500.L2_LAC.R0000031837_20N_20N_157W_157W.hdf_OCVAL.nc_13882_594538_B5.tgz,0.00000000,25,2620,24.53,50.28,0.018,6.010,0.01359000,0.00991800,0.00637400,0.00212600,0.00157300,0.00127500,0.00009300,0.00008500,0.01217008,0.00919924,0.00593501,0.00210103,0.00147667,0.00134537,0.00010961,0.00011025,moby
594544,20.80781000,-157.19552000,2014-07-13 22:31:25,moby255,A2014194232000.L2_LAC.R0000031837_13882_594544.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3195,11.71,49.60,0.039,5.593,0.01455700,0.01117600,0.00717700,0.00252300,0.00183600,0.00149000,0.00016000,0.00017500,0.01116134,0.00878633,0.00582184,0.00206638,0.00145500,0.00133333,0.00009187,0.00009364,moby
594658,20.82274800,-157.18267200,2014-08-06 23:36:12,moby255,A2014219001000.L2_LAC.R0000031837_20N_20N_157W_157W.hdf_OCVAL.nc_13882_594658_B5.tgz,0.00000000,25,2244,23.82,42.45,0.011,7.372,0.01347200,0.01001100,0.00650900,0.00223700,0.00164500,0.00135400,0.00014300,0.00014700,0.01170497,0.00854596,0.00541311,0.00183720,0.00127237,0.00115368,0.00007937,0.00008231,moby
600987,20.82049300,-157.18680700,2002-07-14 00:07:12,moby220,A2002195000500.L2_LAC.R0000031954_20N_20N_157W_157W.hdf_OCVAL.nc_14139_600987_B5.tgz,0.00000000,25,-76,21.29,32.13,0.011,4.314,0.01612700,0.01120800,0.00703400,0.00249200,0.00180400,0.00150000,0.00015400,0.00014900,0.01370573,0.00991719,0.00623390,0.00221000,0.00154229,0.00140331,0.00011195,0.00011345,moby
601029,20.82372700,-157.19747800,2002-07-23 00:06:21,moby220,A2002203235500.L2_LAC.R0000031954_20N_20N_157W_157W.hdf_OCVAL.nc_14139_601029_B5.tgz,0.00000000,25,-388,19.82,20.67,0.020,6.769,0.01382100,0.00959400,0.00597700,0.00175200,0.00110100,0.00079700,-0.00017800,-0.00015800,0.01425820,0.01036511,0.00679279,0.00231066,0.00161886,0.00147269,0.00012840,0.00013336,moby
601149,20.81013500,-157.18266500,2002-08-20 00:07:11,moby220,A2002232002000.L2_LAC.R0000031954_14139_601149.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,983,27.86,56.21,0.016,6.412,0.01386800,0.01007200,0.00645100,0.00219200,0.00156000,0.00122200,0.00008900,0.00009600,0.01335263,0.00983432,0.00628847,0.00227679,0.00159849,0.00145546,0.00012659,0.00012913,moby
601161,20.80722000,-157.19424300,2002-08-23 22:37:08,moby220,A2002235235500.L2_LAC.R0000031954_14139_601161.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4904,23.09,19.58,0.022,6.760,0.01507200,0.01049800,0.00669000,0.00226700,0.00156300,0.00124100,-0.00002800,-0.00000300,0.01464908,0.01067783,0.00684486,0.00245706,0.00171075,0.00155567,0.00010155,0.00010511,moby
601203,20.82424500,-157.18705700,2002-08-29 22:36:02,moby220,A2002241232000.L2_LAC.R0000031954_14139_601203.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2775,17.25,50.04,0.012,2.499,0.01595600,0.01115200,0.00707000,0.00251200,0.00182600,0.00155800,0.00015900,0.00016200,0.01295629,0.00927162,0.00578915,0.00202150,0.00140085,0.00127232,0.00007546,0.00007913,moby
601215,20.82512700,-157.19539000,2002-09-05 00:06:32,moby220,A2002248002000.L2_LAC.R0000031954_14139_601215.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,1017,31.23,56.08,0.011,6.870,0.01566200,0.01099200,0.00682900,0.00219700,0.00153500,0.00116500,0.00012200,0.00009300,0.01505227,0.01069835,0.00658837,0.00231153,0.00162051,0.00147583,0.00012199,0.00012441,moby
601263,20.80700200,-157.19702700,2002-09-14 00:07:00,moby220,A2002257001500.L2_LAC.R0000031954_20N_20N_157W_157W.hdf_OCVAL.nc_14139_601263_B5.tgz,0.00000000,25,603,32.34,49.54,0.013,7.058,0.01290700,0.00900800,0.00622700,0.00226000,0.00167000,0.00137700,0.00012600,0.00013500,0.01343045,0.00949172,0.00633218,0.00243011,0.00171278,0.00156392,0.00013116,0.00014127,moby
601269,20.80648200,-157.19301200,2002-09-15 00:06:22,moby220,A2002257232000.L2_LAC.R0000031954_14139_601269.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-2668,22.53,50.20,0.044,7.558,0.01244200,0.00867400,0.00594600,0.00209000,0.00151800,0.00135200,0.00018800,0.00021900,0.01212133,0.00851633,0.00565452,0.00217607,0.00154264,0.00141200,0.00012667,0.00013554,moby
601275,20.80993200,-157.19988800,2002-09-17 22:38:01,moby220,A2002260235000.L2_LAC.R0000031954_14139_601275.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4465,28.75,5.99,0.012,6.036,0.01263300,0.00918800,0.00642600,0.00249000,0.00191000,0.00155700,0.00029200,0.00029700,0.01186144,0.00888897,0.00630261,0.00245043,0.00177424,0.00162881,0.00012883,0.00013301,moby
601305,20.80735200,-157.18813200,2002-09-20 22:37:21,moby220,A2002264002000.L2_LAC.R0000031954_14139_601305.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6353,35.66,56.10,0.035,2.056,0.01522100,0.01076800,0.00676100,0.00219200,0.00159200,0.00124200,0.00013000,0.00010300,0.01330414,0.01010139,0.00652650,0.00234541,0.00165005,0.00150302,0.00012339,0.00012747,moby
601317,20.81148000,-157.18219500,2002-09-22 00:07:01,moby220,A2002264232500.L2_LAC.R0000031954_20N_20N_157W_157W.hdf_OCVAL.nc_14139_601317_B5.tgz,0.00000000,25,-2330,26.03,41.98,0.009,2.861,0.01419000,0.00997800,0.00641000,0.00213800,0.00154500,0.00136600,0.00010900,0.00012500,0.01371937,0.01013603,0.00636654,0.00225380,0.00158005,0.00143861,0.00011836,0.00012238,moby
601329,20.80895300,-157.18508300,2002-09-23 00:07:01,moby220,A2002266001000.L2_LAC.R0000031954_20N_20N_157W_157W.hdf_OCVAL.nc_14139_601329_B5.tgz,0.00000000,25,242,33.88,41.92,0.018,1.399,0.01407700,0.01009400,0.00654400,0.00224000,0.00166100,0.00137900,0.00012100,0.00012900,0.01422868,0.01053405,0.00662563,0.00233897,0.00162177,0.00147511,0.00012272,0.00012515,moby
601335,20.80921300,-157.18498700,2002-09-23 22:37:32,moby220,A2002266231500.L2_LAC.R0000031954_20N_20N_157W_157W.hdf_OCVAL.nc_14139_601335_B5.tgz,0.00000000,25,2311,25.04,56.05,0.018,1.733,0.01421000,0.01010600,0.00644700,0.00215700,0.00151200,0.00136500,0.00006000,0.00002400,0.01383091,0.01029262,0.00653624,0.00234782,0.00164306,0.00149535,0.00012082,0.00012409,moby
601371,20.80858800,-157.18734700,2002-09-30 00:07:03,moby220,A2002273001500.L2_LAC.R0000031954_14139_601371.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,621,37.30,50.16,0.041,7.488,0.01464900,0.01028300,0.00688400,0.00253700,0.00185500,0.00149500,0.00014700,0.00012800,0.01274677,0.00944381,0.00666519,0.00252933,0.00178998,0.00163382,0.00013561,0.00014354,moby
601377,20.81304800,-157.19475800,2002-09-30 22:37:19,moby220,A2002273232000.L2_LAC.R0000031954_20N_20N_157W_157W.hdf_OCVAL.nc_14139_601377_B5.tgz,0.00000000,25,2700,28.48,49.51,0.026,6.871,0.01272100,0.00906300,0.00619300,0.00238600,0.00177300,0.00155000,0.00013400,0.00013300,0.01133395,0.00846340,0.00585575,0.00233774,0.00166150,0.00151825,0.00012652,0.00013298,moby
601437,20.81997200,-157.18465700,2002-10-25 22:35:03,moby221,A2002298231500.L2_LAC.R0000031955_14145_601437.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2450,36.55,55.95,0.018,6.287,0.01295800,0.00910900,0.00613500,0.00225300,0.00160700,0.00137900,0.00002800,0.00001600,0.01207194,0.00878504,0.00584800,0.00215263,0.00151424,0.00138053,0.00012653,0.00013205,moby
601455,20.81481000,-157.19896300,2002-10-29 00:04:24,moby221,A2002301234500.L2_LAC.R0000031955_20N_20N_157W_157W.hdf_OCVAL.nc_14145_601455_B5.tgz,0.00000000,25,-1080,41.19,6.66,0.032,7.208,0.01260600,0.00865000,0.00587600,0.00188100,0.00136300,0.00109900,0.00012600,0.00015600,0.01409680,0.00994073,0.00650121,0.00213880,0.00148821,0.00135373,0.00011915,0.00012525,moby
601461,20.81620700,-157.20249800,2002-10-30 22:35:04,moby221,A2002303233000.L2_LAC.R0000031955_14145_601461.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3543,40.16,31.99,0.012,6.653,0.01206000,0.00866300,0.00584700,0.00197000,0.00146600,0.00126500,0.00010500,0.00011900,0.01214630,0.00873516,0.00560710,0.00191403,0.00132637,0.00120494,0.00009977,0.00010331,moby
601485,20.82385200,-157.19189000,2002-11-04 22:34:25,moby221,A2002308235000.L2_LAC.R0000031955_14145_601485.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4673,43.87,7.29,0.012,4.582,0.01302500,0.00902200,0.00619000,0.00227200,0.00171100,0.00145600,0.00014800,0.00014300,0.01119674,0.00795351,0.00532136,0.00166239,0.00111822,0.00100610,0.00007003,0.00007486,moby
601503,20.80709000,-157.19290700,2002-11-07 00:04:27,moby221,A2002310233500.L2_LAC.R0000031955_20N_20N_157W_157W.hdf_OCVAL.nc_14145_601503_B5.tgz,0.00000000,25,-1470,42.75,20.63,0.023,3.639,0.01199300,0.00835800,0.00573900,0.00198300,0.00144600,0.00125600,0.00010300,0.00011500,0.01132359,0.00822236,0.00571457,0.00204491,0.00143647,0.00130875,0.00010950,0.00011710,moby
601515,20.80906800,-157.19669700,2002-11-07 22:35:02,moby221,A2002312002000.L2_LAC.R0000031955_20N_20N_157W_157W.hdf_OCVAL.nc_14145_601515_B5.tgz,0.00000000,25,6464,49.09,56.38,0.038,1.303,0.01217900,0.00867700,0.00591600,0.00200000,0.00146400,0.00130500,0.00006000,0.00005300,0.01167438,0.00842526,0.00584551,0.00206968,0.00145348,0.00132370,0.00011466,0.00012085,moby
601527,20.81283800,-157.19090800,2002-11-09 00:04:28,moby221,A2002312232500.L2_LAC.R0000031955_20N_20N_157W_157W.hdf_OCVAL.nc_14145_601527_B5.tgz,0.00000000,25,-2213,41.82,42.15,0.016,0.477,0.01095900,0.00747700,0.00499900,0.00145700,0.00097300,0.00080900,-0.00005600,-0.00002200,0.01185906,0.00872272,0.00605755,0.00214855,0.00150696,0.00137318,0.00011581,0.00012382,moby
601557,20.81486700,-157.20279800,2002-11-17 00:03:35,moby221,A2002321001500.L2_LAC.R0000031955_20N_20N_157W_157W.hdf_OCVAL.nc_14145_601557_B5.tgz,0.00000000,25,774,49.80,49.76,0.026,9.839,0.00904600,0.00679400,0.00506800,0.00184800,0.00133500,0.00112300,0.00007000,0.00009700,0.00914551,0.00710835,0.00524822,0.00198922,0.00141117,0.00129180,0.00012396,0.00014075,moby
601593,20.82482200,-157.19781700,2002-12-01 22:35:17,moby221,A2002335233000.L2_LAC.R0000031955_14145_601593.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3512,46.56,31.90,0.021,3.492,0.01176400,0.00837700,0.00582100,0.00216100,0.00158300,0.00143000,0.00011700,0.00011200,0.01191970,0.00876447,0.00585451,0.00216871,0.00151529,0.00137968,0.00012106,0.00012408,moby
601605,20.82526500,-157.19711000,2002-12-03 00:05:02,moby221,A2002337001500.L2_LAC.R0000031955_20N_20N_157W_157W.hdf_OCVAL.nc_14145_601605_B5.tgz,0.00000000,25,698,51.68,50.21,0.017,3.049,0.01076500,0.00788700,0.00568700,0.00212000,0.00155700,0.00131900,0.00009200,0.00010100,0.01077670,0.00804500,0.00580340,0.00218300,0.00154591,0.00141112,0.00012875,0.00013716,moby
601611,20.82514000,-157.19616800,2002-12-03 20:35:03,moby221,A2002337232000.L2_LAC.R0000031955_14145_601611.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,9991,45.65,49.58,0.031,5.462,0.00987500,0.00732900,0.00526300,0.00183000,0.00134400,0.00120000,-0.00000100,0.00001600,0.00886576,0.00681391,0.00478301,0.00163993,0.00110382,0.00099395,0.00008063,0.00009000,moby
601617,20.82509700,-157.19397300,2002-12-04 22:35:22,moby221,A2002339000000.L2_LAC.R0000031955_14145_601617.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5341,50.21,32.69,0.020,3.632,0.01263400,0.00898900,0.00613600,0.00210500,0.00154600,0.00133200,0.00011000,0.00011700,0.01223031,0.00897111,0.00604067,0.00203477,0.00141179,0.00128418,0.00009906,0.00010269,moby
601629,20.82020300,-157.18525700,2002-12-12 22:35:10,moby221,A2002346231500.L2_LAC.R0000031955_14145_601629.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2402,45.78,56.05,0.037,4.309,0.01026900,0.00737900,0.00504200,0.00154500,0.00105600,0.00090800,-0.00007000,-0.00006600,0.01158459,0.00849358,0.00576703,0.00199665,0.00139840,0.00127534,0.00011500,0.00012176,moby
601641,20.81084800,-157.18345000,2002-12-14 00:05:06,moby221,A2002347235500.L2_LAC.R0000031955_20N_20N_157W_157W.hdf_OCVAL.nc_14145_601641_B5.tgz,0.00000000,25,-425,49.71,20.68,0.009,4.476,0.01142300,0.00829900,0.00574900,0.00193600,0.00144100,0.00122100,0.00010900,0.00011600,0.01315623,0.00985838,0.00650804,0.00232150,0.00162459,0.00147803,0.00012066,0.00012881,moby
601659,20.81028200,-157.18220800,2002-12-19 00:05:08,moby221,A2002353001500.L2_LAC.R0000031955_14145_601659.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,683,51.83,50.24,0.024,5.925,0.01233600,0.00890000,0.00601700,0.00194300,0.00143700,0.00123500,0.00008100,0.00009300,0.01282392,0.00963332,0.00629340,0.00222040,0.00155325,0.00141410,0.00012588,0.00013535,moby
601671,20.80733700,-157.18535000,2002-12-20 22:34:06,moby221,A2002355000000.L2_LAC.R0000031955_14145_601671.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5410,50.24,32.70,0.032,2.103,0.01236200,0.00893100,0.00609500,0.00207800,0.00149800,0.00124300,0.00008700,0.00009700,0.01133826,0.00847968,0.00578414,0.00199272,0.00139225,0.00126663,0.00010858,0.00011433,moby
601683,20.80847200,-157.19875700,2002-12-22 22:35:13,moby221,A2002356235000.L2_LAC.R0000031955_14145_601683.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4607,48.79,7.43,0.017,2.572,0.01170800,0.00854700,0.00604700,0.00221300,0.00167200,0.00147800,0.00015800,0.00015000,0.01158949,0.00877761,0.00592044,0.00215017,0.00150496,0.00136901,0.00011863,0.00012473,moby
601689,20.81954700,-157.20163700,2002-12-24 22:35:26,moby221,A2002358233500.L2_LAC.R0000031955_14145_601689.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3859,47.49,20.20,0.013,7.328,0.01152600,0.00836300,0.00595000,0.00216900,0.00158600,0.00143900,0.00012700,0.00015500,0.01095618,0.00830863,0.00601956,0.00219046,0.00153163,0.00139593,0.00011874,0.00012564,moby
601701,20.81874300,-157.18425300,2002-12-26 22:35:26,moby221,A2002360232500.L2_LAC.R0000031955_14145_601701.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3123,46.37,41.58,0.019,6.321,0.01299000,0.00939300,0.00645000,0.00237300,0.00178000,0.00154300,0.00014100,0.00015100,0.01097761,0.00831671,0.00574848,0.00199235,0.00141937,0.00129262,0.00011708,0.00012467,moby
601713,20.82025200,-157.18155000,2003-01-01 00:05:29,moby221,A2002365234500.L2_LAC.R0000031955_14145_601713.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-1189,47.42,6.83,0.009,4.638,0.01164500,0.00837300,0.00595700,0.00223100,0.00167000,0.00147900,0.00015400,0.00014500,0.01054758,0.00792354,0.00557379,0.00200394,0.00141552,0.00129252,0.00011772,0.00012685,moby
601725,20.82642500,-157.19305500,2003-01-04 00:05:13,moby221,A2003004001500.L2_LAC.R0000031955_14145_601725.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,659,50.29,49.94,0.015,3.063,0.01177800,0.00872500,0.00618100,0.00232500,0.00174000,0.00153500,0.00015000,0.00015100,0.01060261,0.00800887,0.00547367,0.00203953,0.00143249,0.00130552,0.00011510,0.00012329,moby
601731,20.82634200,-157.19048700,2003-01-05 00:04:17,moby221,A2003004232000.L2_LAC.R0000031955_14145_601731.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-2588,45.03,49.71,0.028,9.949,0.01466000,0.01068700,0.00705700,0.00259800,0.00194000,0.00158400,0.00013600,0.00012800,0.01291180,0.00966826,0.00653541,0.00220545,0.00153086,0.00139102,0.00011970,0.00012952,moby
601743,20.82282800,-157.19619800,2003-01-08 00:05:15,moby221,A2003007235000.L2_LAC.R0000031955_14145_601743.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-808,47.03,7.26,0.009,1.883,0.01217500,0.00902400,0.00620500,0.00217100,0.00160600,0.00140600,0.00014900,0.00015000,0.01251745,0.00980599,0.00654632,0.00234962,0.00165143,0.00150317,0.00012598,0.00013432,moby
601755,20.80658000,-157.19193300,2003-01-10 22:35:31,moby221,A2003011002000.L2_LAC.R0000031955_14145_601755.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6420,49.96,56.63,0.024,3.289,0.01233500,0.00933900,0.00645500,0.00230600,0.00170700,0.00154000,0.00010600,0.00009900,0.01261920,0.00965140,0.00644921,0.00231140,0.00162180,0.00147805,0.00012955,0.00013732,moby
601761,20.80659000,-157.19753200,2003-01-11 22:35:32,moby221,A2003011232500.L2_LAC.R0000031955_14145_601761.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3111,44.31,41.68,0.011,5.453,0.01284100,0.00960900,0.00660700,0.00241500,0.00184100,0.00160200,0.00014400,0.00015600,0.01170037,0.00902434,0.00608305,0.00219386,0.00153998,0.00140338,0.00013091,0.00014111,moby
601779,20.82543300,-157.19297200,2003-01-15 00:04:26,moby221,A2003014235500.L2_LAC.R0000031955_14145_601779.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-386,46.40,21.05,0.014,6.383,0.01287500,0.00931800,0.00634100,0.00223300,0.00169400,0.00143800,0.00014700,0.00014300,0.01423303,0.01066691,0.00718858,0.00240204,0.00166757,0.00151622,0.00012068,0.00012962,moby
601797,20.81089500,-157.20090700,2003-01-21 22:36:10,moby221,A2003022000000.L2_LAC.R0000031955_14145_601797.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5274,45.52,32.70,0.026,4.177,0.01017300,0.00742800,0.00534400,0.00178400,0.00126000,0.00106600,0.00007600,0.00010000,0.01245737,0.00954162,0.00661807,0.00245591,0.00173677,0.00158284,0.00014607,0.00015627,moby
601821,20.82093300,-157.19726500,2003-01-29 00:06:07,moby222,A2003029001000.L2_LAC.R0000031956_20N_20N_157W_157W.hdf_OCVAL.nc_14151_601821_B5.tgz,0.00000000,25,235,44.53,42.21,0.015,4.768,0.01267700,0.00949700,0.00672800,0.00260400,0.00197500,0.00167900,0.00015100,0.00017200,0.01026217,0.00826069,0.00609924,0.00230992,0.00164969,0.00151178,0.00013568,0.00014409,moby
601851,20.82070300,-157.18716000,2003-02-04 00:06:09,moby222,A2003034233000.L2_LAC.R0000031956_14151_601851.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-1966,39.27,31.80,0.013,2.115,0.01324100,0.00956500,0.00642400,0.00220700,0.00161400,0.00137300,0.00013400,0.00011900,0.01273380,0.00961174,0.00639044,0.00217983,0.00151478,0.00137674,0.00011430,0.00011939,moby
601857,20.82215300,-157.19310800,2003-02-04 22:36:28,moby222,A2003036001500.L2_LAC.R0000031956_14151_601857.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5989,43.49,50.34,0.017,3.884,0.01263600,0.00924200,0.00624400,0.00210200,0.00154300,0.00132300,0.00010500,0.00010200,0.01237887,0.00939704,0.00611876,0.00220962,0.00154496,0.00140701,0.00012032,0.00012458,moby
601929,20.81264200,-157.20091200,2003-02-15 22:37:01,moby222,A2003046235500.L2_LAC.R0000031956_14151_601929.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4863,38.13,21.51,0.016,9.240,0.01147600,0.00822300,0.00597100,0.00230400,0.00174500,0.00140500,0.00022100,0.00027200,0.00962674,0.00710312,0.00507371,0.00199621,0.00141555,0.00129325,0.00011860,0.00013731,moby
601965,20.82030500,-157.20046000,2003-02-22 00:06:00,moby222,A2003052232000.L2_LAC.R0000031956_20N_20N_157W_157W.hdf_OCVAL.nc_14151_601965_B5.tgz,0.00000000,25,-2680,32.68,49.26,0.050,7.040,0.01067800,0.00786500,0.00549500,0.00179000,0.00126800,0.00101900,0.00001300,0.00002500,0.01121602,0.00848962,0.00579328,0.00218801,0.00154299,0.00140745,0.00012941,0.00013462,moby
601989,20.81361800,-157.18138700,2003-02-28 00:06:15,moby222,A2003059002000.L2_LAC.R0000031956_20N_20N_157W_157W.hdf_OCVAL.nc_14151_601989_B5.tgz,0.00000000,25,974,38.19,56.95,0.021,4.853,0.01243000,0.00911700,0.00597600,0.00190300,0.00134100,0.00115800,0.00003700,0.00004200,0.01295133,0.00959685,0.00631589,0.00213106,0.00148103,0.00134825,0.00011819,0.00012141,moby
601995,20.81341200,-157.18105000,2003-02-28 22:36:19,moby222,A2003059232500.L2_LAC.R0000031956_14151_601995.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3062,30.81,41.28,0.016,8.604,0.01374900,0.00979200,0.00639900,0.00214800,0.00157700,0.00127000,0.00011400,0.00011400,0.01397949,0.01035285,0.00675994,0.00228942,0.00160258,0.00145948,0.00013248,0.00013525,moby
602013,20.80810500,-157.18382000,2003-03-04 00:06:15,moby222,A2003062235500.L2_LAC.R0000031956_20N_20N_157W_157W.hdf_OCVAL.nc_14151_602013_B5.tgz,0.00000000,25,-503,33.40,21.32,0.016,1.533,0.01323900,0.00937600,0.00626400,0.00213400,0.00158500,0.00131100,0.00011700,0.00012100,0.01349633,0.00992546,0.00632814,0.00225814,0.00157778,0.00143611,0.00012894,0.00013336,moby
602037,20.80909000,-157.18341200,2003-03-06 00:06:16,moby222,A2003064234500.L2_LAC.R0000031956_20N_20N_157W_157W.hdf_OCVAL.nc_14151_602037_B5.tgz,0.00000000,25,-1242,31.17,6.33,0.021,1.532,0.01247700,0.00883400,0.00601900,0.00194300,0.00140300,0.00110900,0.00010300,0.00010600,0.01328917,0.00974909,0.00650703,0.00224930,0.00157092,0.00142983,0.00013328,0.00013675,moby
602061,20.81771300,-157.18057700,2003-03-11 00:06:17,moby222,A2003070000000.L2_LAC.R0000031956_20N_20N_157W_157W.hdf_OCVAL.nc_14151_602061_B5.tgz,0.00000000,25,-153,32.33,32.65,0.005,1.921,0.01455700,0.01013200,0.00663100,0.00228600,0.00168300,0.00139500,0.00012000,0.00012500,0.01325046,0.00951915,0.00625539,0.00212352,0.00148194,0.00134850,0.00011443,0.00011757,moby
602103,20.81208500,-157.18113700,2003-03-18 00:06:19,moby222,A2003077000500.L2_LAC.R0000031956_20N_20N_157W_157W.hdf_OCVAL.nc_14151_602103_B5.tgz,0.00000000,25,189,31.56,41.87,0.010,1.216,0.01572100,0.01119700,0.00702200,0.00227800,0.00166600,0.00135600,0.00007700,0.00009200,0.01474648,0.01093394,0.00693874,0.00226417,0.00157131,0.00142844,0.00012162,0.00012401,moby
602115,20.81086500,-157.19578300,2003-03-20 00:07:01,moby222,A2003078235500.L2_LAC.R0000031956_14151_602115.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-595,28.96,19.73,0.017,9.791,0.01511800,0.01112600,0.00729000,0.00263200,0.00196900,0.00158700,0.00027600,0.00029800,0.01260627,0.00941396,0.00582662,0.00193126,0.00133284,0.00121110,0.00009790,0.00010145,moby
602133,20.82124200,-157.19846200,2003-04-02 22:37:30,moby222,A2003093000500.L2_LAC.R0000031956_14151_602133.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5540,28.42,42.30,0.019,2.046,0.01507900,0.01044500,0.00666300,0.00225300,0.00164200,0.00136700,0.00011200,0.00014400,0.01339822,0.00959780,0.00630028,0.00215075,0.00150166,0.00136655,0.00011083,0.00011317,moby
602253,20.82474300,-157.19601200,2003-05-21 00:05:10,moby223,A2003141001000.L2_LAC.R0000031957_20N_20N_157W_157W.hdf_OCVAL.nc_14157_602253_B5.tgz,0.00000000,25,295,24.54,42.78,0.016,7.265,0.01375000,0.00986600,0.00656600,0.00234800,0.00174200,0.00146600,0.00015500,0.00017300,0.01291415,0.00948647,0.00633245,0.00209776,0.00145463,0.00132115,0.00011959,0.00012038,moby
